序號,答案
20240521161012,20.35
20240521162012,1.25
20240521163012,11.58
20240521164012,8.84
20240521165012,0.0
20240619090012,20.01
20240619091012,55.64
20240619092012,90.29
20240619093012,32.9
20240619094012,15.25
20240619095012,115.7
20240619100012,82.73
20240619101012,124.49
20240619102012,301.93
20240619103012,105.47
20240619104012,51.2
20240619105012,324.57
20240619110012,146.98
20240619111012,133.37
20240619112012,6.37
20240619113012,232.66
20240619114012,754.02
20240619115012,812.26
20240619120012,992.52
20240619121012,1156.01
20240619122012,1064.57
20240619123012,1346.7
20240619124012,979.27
20240619125012,1378.21
20240619130012,1308.84
20240619131012,875.46
20240619132012,971.17
20240619133012,787.1
20240619134012,890.78
20240619135012,950.1
20240619140012,947.84
20240619141012,406.56
20240619142012,341.07
20240619143012,338.96
20240619144012,255.88
20240619145012,367.37
20240619150012,234.97
20240619151012,140.77
20240619152012,101.66
20240619153012,17.4
20240619154012,1.16
20240619155012,47.05
20240619160012,37.16
20240619161012,0.09
20240619162012,0.0
20240619163012,0.0
20240619164012,3.78
20240619165012,0.0
20240621090012,0.0
20240621091012,0.0
20240621092012,0.0
20240621093012,0.0
20240621094012,0.0
20240621095012,107.79
20240621100012,0.0
20240621101012,38.63
20240621102012,61.82
20240621103012,115.87
20240621104012,159.13
20240621105012,171.93
20240621110012,444.68
20240621111012,521.75
20240621112012,486.57
20240621113012,665.39
20240621114012,1083.4
20240621115012,1120.54
20240621120012,1183.36
20240621121012,922.33
20240621122012,789.71
20240621123012,1119.0
20240621124012,1009.18
20240621125012,1045.06
20240621130012,1080.11
20240621131012,946.36
20240621132012,854.22
20240621133012,913.41
20240621134012,999.64
20240621135012,754.31
20240621140012,1234.11
20240621141012,1088.48
20240621142012,995.16
20240621143012,638.5
20240621144012,537.57
20240621145012,334.52
20240621150012,313.99
20240621151012,210.68
20240621152012,284.46
20240621153012,256.65
20240621154012,145.79
20240621155012,74.01
20240621160012,82.99
20240621161012,32.92
20240621162012,0.18
20240621163012,3.35
20240621164012,0.0
20240621165012,0.0
20240705090012,0.0
20240705091012,0.51
20240705092012,0.0
20240705093012,0.0
20240705094012,0.0
20240705095012,10.63
20240705100012,0.0
20240705101012,66.76
20240705102012,32.49
20240705103012,21.85
20240705104012,75.49
20240705105012,0.0
20240705110012,0.0
20240705111012,0.0
20240705112012,0.0
20240705113012,319.59
20240705114012,1221.66
20240705115012,1418.44
20240705120012,1511.28
20240705121012,1585.64
20240705122012,1479.29
20240705123012,1616.78
20240705124012,1542.77
20240705125012,1584.89
20240705130012,1638.77
20240705131012,1606.02
20240705132012,1593.27
20240705133012,1691.16
20240705134012,1612.02
20240705135012,1614.78
20240705140012,1544.84
20240705141012,1623.77
20240705142012,1538.53
20240705143012,1239.15
20240705144012,1371.45
20240705145012,757.11
20240705150012,572.25
20240705151012,786.57
20240705152012,773.9
20240705153012,713.08
20240705154012,514.13
20240705155012,442.48
20240705160012,290.59
20240705161012,47.78
20240705162012,0.0
20240705163012,40.13
20240705164012,0.0
20240705165012,51.78
20240713090012,44.71
20240713091012,47.07
20240713092012,18.16
20240713093012,3.08
20240713094012,32.77
20240713095012,61.46
20240713100012,13.16
20240713101012,53.82
20240713102012,0.0
20240713103012,0.0
20240713104012,34.63
20240713105012,68.15
20240713110012,123.38
20240713111012,119.98
20240713112012,144.24
20240713113012,125.04
20240713114012,1184.04
20240713115012,1206.71
20240713120012,1481.71
20240713121012,1544.46
20240713122012,1610.61
20240713123012,1599.2
20240713124012,1541.85
20240713125012,1489.77
20240713130012,1607.85
20240713131012,1654.0
20240713132012,1570.27
20240713133012,1364.72
20240713134012,1015.95
20240713135012,1125.74
20240713140012,765.28
20240713141012,543.31
20240713142012,924.46
20240713143012,592.45
20240713144012,340.63
20240713145012,303.91
20240713150012,364.75
20240713151012,380.54
20240713152012,354.95
20240713153012,191.6
20240713154012,290.55
20240713155012,364.9
20240713160012,113.95
20240713161012,0.0
20240713162012,4.16
20240713163012,0.0
20240713164012,0.0
20240713165012,4.04
20240214090013,289.99
20240214091013,352.71
20240214092013,376.15
20240214093013,506.29
20240214094013,597.48
20240214095013,593.2
20240214100013,617.43
20240214101013,669.45
20240214102013,802.44
20240214103013,858.37
20240214104013,929.06
20240214105013,780.49
20240214110013,1020.69
20240214111013,980.34
20240214112013,1151.81
20240214113013,1049.05
20240214114013,1021.56
20240214115013,840.32
20240214120013,1229.03
20240214121013,1175.42
20240214122013,1145.78
20240214123013,976.6
20240214124013,984.28
20240214125013,727.57
20240214130013,1042.47
20240214131013,925.6
20240214132013,876.86
20240214133013,829.04
20240214134013,712.92
20240214135013,418.59
20240214140013,682.25
20240214141013,551.58
20240214142013,459.99
20240214143013,319.46
20240214144013,447.08
20240214145013,287.52
20240214150013,227.21
20240214151013,174.66
20240214152013,162.53
20240214153013,236.97
20240214154013,282.87
20240214155013,93.39
20240214160013,82.03
20240214161013,120.65
20240214162013,33.97
20240214163013,59.89
20240214164013,110.77
20240214165013,13.18
20240221090013,374.51
20240221091013,434.91
20240221092013,492.83
20240221093013,552.82
20240221094013,595.43
20240221095013,644.16
20240221100013,821.44
20240221101013,692.49
20240221102013,993.4
20240221103013,998.66
20240221104013,976.63
20240221105013,933.8
20240221110013,1155.08
20240221111013,919.17
20240221112013,1269.22
20240221113013,1126.06
20240221114013,1133.1
20240221115013,1080.91
20240221120013,1212.23
20240221121013,1160.02
20240221122013,1139.87
20240221123013,1207.64
20240221124013,1044.02
20240221125013,968.99
20240221130013,703.03
20240221131013,544.59
20240221132013,419.77
20240221133013,501.97
20240221134013,304.08
20240221135013,290.11
20240221140013,292.59
20240221141013,232.03
20240221142013,177.88
20240221143013,233.73
20240221144013,160.64
20240221145013,166.37
20240221150013,299.37
20240221151013,208.37
20240221152013,157.76
20240221153013,102.47
20240221154013,47.86
20240221155013,75.69
20240221160013,127.47
20240221161013,91.93
20240221162013,57.38
20240221163013,37.47
20240221164013,15.66
20240221165013,55.75
20240314090013,11.83
20240314091013,25.34
20240314092013,5.1
20240314093013,0.0
20240314094013,6.49
20240314095013,0.0
20240314100013,0.1
20240314101013,46.52
20240314102013,33.5
20240314103013,38.13
20240314104013,40.65
20240314105013,33.91
20240314110013,28.52
20240314111013,60.86
20240314112013,43.97
20240314113013,36.87
20240314114013,16.87
20240314115013,55.99
20240314120013,39.11
20240314121013,44.24
20240314122013,7.7
20240314123013,11.43
20240314124013,38.94
20240314125013,10.95
20240314130013,49.76
20240314131013,98.83
20240314132013,49.93
20240314133013,1.27
20240314134013,0.0
20240314135013,21.91
20240314140013,54.69
20240314141013,135.45
20240314142013,105.64
20240314143013,35.21
20240314144013,123.12
20240314145013,142.66
20240314150013,169.45
20240314151013,210.46
20240314152013,153.79
20240314153013,138.85
20240314154013,226.84
20240314155013,180.14
20240314160013,120.72
20240314161013,107.2
20240314162013,44.89
20240314163013,4.43
20240314164013,94.8
20240314165013,15.3
20240316090013,238.24
20240316091013,193.31
20240316092013,288.3
20240316093013,274.27
20240316094013,321.74
20240316095013,387.22
20240316100013,347.42
20240316101013,345.41
20240316102013,400.08
20240316103013,460.91
20240316104013,480.3
20240316105013,471.51
20240316110013,403.16
20240316111013,454.95
20240316112013,457.3
20240316113013,435.5
20240316114013,395.3
20240316115013,486.25
20240316120013,661.66
20240316121013,744.52
20240316122013,861.09
20240316123013,801.18
20240316124013,846.14
20240316125013,900.29
20240316130013,935.39
20240316131013,934.14
20240316132013,837.12
20240316133013,683.71
20240316134013,655.98
20240316135013,562.18
20240316140013,520.35
20240316141013,260.69
20240316142013,230.28
20240316143013,168.52
20240316144013,224.84
20240316145013,122.63
20240316150013,138.59
20240316151013,115.42
20240316152013,74.95
20240316153013,70.46
20240316154013,38.32
20240316155013,0.0
20240316160013,36.99
20240316161013,72.62
20240316162013,27.62
20240316163013,10.71
20240316164013,7.83
20240316165013,0.0
20240328090013,397.18
20240328091013,520.08
20240328092013,613.94
20240328093013,780.83
20240328094013,658.0
20240328095013,798.4
20240328100013,1073.43
20240328101013,1129.65
20240328102013,1234.82
20240328103013,920.53
20240328104013,970.6
20240328105013,1115.78
20240328110013,1365.9
20240328111013,1371.73
20240328112013,1337.92
20240328113013,1282.61
20240328114013,1300.53
20240328115013,1386.49
20240328120013,1163.67
20240328121013,1011.68
20240328122013,698.19
20240328123013,687.06
20240328124013,577.53
20240328125013,731.61
20240328130013,391.4
20240328131013,291.07
20240328132013,275.87
20240328133013,134.28
20240328134013,144.91
20240328135013,142.06
20240328140013,206.23
20240328141013,184.34
20240328142013,238.1
20240328143013,168.43
20240328144013,107.86
20240328145013,113.75
20240328150013,151.69
20240328151013,148.24
20240328152013,195.78
20240328153013,106.21
20240328154013,102.04
20240328155013,66.32
20240328160013,75.76
20240328161013,27.18
20240328162013,35.98
20240328163013,58.61
20240328164013,22.93
20240328165013,59.75
20240412090013,364.17
20240412091013,450.31
20240412092013,633.67
20240412093013,721.09
20240412094013,723.67
20240412095013,889.64
20240412100013,837.41
20240412101013,800.41
20240412102013,1053.95
20240412103013,1121.77
20240412104013,1129.7
20240412105013,1241.05
20240412110013,1309.66
20240412111013,996.87
20240412112013,1315.14
20240412113013,1264.32
20240412114013,1401.01
20240412115013,1436.11
20240412120013,1195.82
20240412121013,1108.86
20240412122013,1137.68
20240412123013,1086.37
20240412124013,1044.46
20240412125013,723.25
20240412130013,256.56
20240412131013,329.53
20240412132013,296.42
20240412133013,557.01
20240412134013,345.19
20240412135013,280.02
20240412140013,544.32
20240412141013,316.46
20240412142013,231.63
20240412143013,288.51
20240412144013,182.11
20240412145013,111.3
20240412150013,87.71
20240412151013,66.74
20240412152013,65.84
20240412153013,18.37
20240412154013,25.35
20240412155013,28.74
20240412160013,59.67
20240412161013,29.81
20240412162013,45.78
20240412163013,3.1
20240412164013,0.0
20240412165013,0.0
20240619090013,180.02
20240619091013,448.39
20240619092013,531.74
20240619093013,552.55
20240619094013,621.8
20240619095013,783.53
20240619100013,704.93
20240619101013,779.8
20240619102013,807.71
20240619103013,707.11
20240619104013,553.77
20240619105013,959.49
20240619110013,1004.79
20240619111013,964.76
20240619112013,936.97
20240619113013,1038.9
20240619114013,1288.52
20240619115013,1200.87
20240619120013,1147.8
20240619121013,1167.5
20240619122013,1186.94
20240619123013,920.6
20240619124013,446.42
20240619125013,937.36
20240619130013,1012.23
20240619131013,396.65
20240619132013,654.53
20240619133013,311.11
20240619134013,372.81
20240619135013,728.06
20240619140013,383.41
20240619141013,0.0
20240619142013,0.0
20240619143013,0.0
20240619144013,0.0
20240619145013,0.0
20240619150013,8.46
20240619151013,8.48
20240619152013,7.11
20240619153013,0.0
20240619154013,24.69
20240619155013,0.0
20240619160013,0.0
20240619161013,9.97
20240619162013,0.67
20240619163013,12.98
20240619164013,0.0
20240619165013,8.39
20240225090014,23.44
20240225091014,65.23
20240225092014,36.77
20240225093014,17.88
20240225094014,0.0
20240225095014,0.0
20240225100014,45.49
20240225101014,77.28
20240225102014,47.04
20240225103014,27.59
20240225104014,2.41
20240225105014,0.0
20240225110014,73.14
20240225111014,61.97
20240225112014,45.64
20240225113014,34.25
20240225114014,10.89
20240225115014,0.0
20240225120014,105.1
20240225121014,107.54
20240225122014,51.61
20240225123014,55.27
20240225124014,40.27
20240225125014,25.8
20240225130014,101.37
20240225131014,112.57
20240225132014,55.05
20240225133014,48.89
20240225134014,19.82
20240225135014,0.0
20240225140014,63.28
20240225141014,59.88
20240225142014,27.46
20240225143014,0.0
20240225144014,0.0
20240225145014,0.0
20240225150014,57.99
20240225151014,60.67
20240225152014,1.87
20240225153014,0.0
20240225154014,0.0
20240225155014,0.0
20240225160014,38.13
20240225161014,55.17
20240225162014,17.64
20240225163014,0.0
20240225164014,0.0
20240225165014,0.0
20240227090014,68.45
20240227091014,98.62
20240227092014,75.85
20240227093014,55.83
20240227094014,33.7
20240227095014,94.24
20240227100014,88.28
20240227101014,124.28
20240227102014,88.72
20240227103014,79.31
20240227104014,87.92
20240227105014,138.14
20240227110014,89.96
20240227111014,108.64
20240227112014,66.76
20240227113014,52.26
20240227114014,86.66
20240227115014,71.5
20240227120014,65.82
20240227121014,93.39
20240227122014,34.33
20240227123014,38.36
20240227124014,24.92
20240227125014,74.17
20240227130014,59.92
20240227131014,101.27
20240227132014,57.78
20240227133014,54.14
20240227134014,0.0
20240227135014,6.38
20240227140014,18.37
20240227141014,83.18
20240227142014,64.11
20240227143014,10.46
20240227144014,8.05
20240227145014,24.65
20240227150014,59.27
20240227151014,86.83
20240227152014,59.51
20240227153014,0.0
20240227154014,0.0
20240227155014,3.73
20240227160014,83.13
20240227161014,60.23
20240227162014,25.37
20240227163014,0.0
20240227164014,0.0
20240227165014,0.0
20240327090014,204.71
20240327091014,255.98
20240327092014,290.89
20240327093014,216.67
20240327094014,293.63
20240327095014,419.74
20240327100014,632.99
20240327101014,722.1
20240327102014,705.61
20240327103014,532.84
20240327104014,589.89
20240327105014,855.29
20240327110014,728.69
20240327111014,720.59
20240327112014,646.46
20240327113014,458.58
20240327114014,371.73
20240327115014,570.38
20240327120014,386.21
20240327121014,476.39
20240327122014,296.07
20240327123014,249.59
20240327124014,237.53
20240327125014,180.97
20240327130014,136.39
20240327131014,159.72
20240327132014,77.39
20240327133014,61.32
20240327134014,54.17
20240327135014,32.61
20240327140014,75.63
20240327141014,75.94
20240327142014,53.85
20240327143014,42.02
20240327144014,0.0
20240327145014,14.23
20240327150014,37.15
20240327151014,57.7
20240327152014,0.0
20240327153014,0.0
20240327154014,6.45
20240327155014,22.0
20240327160014,41.36
20240327161014,67.75
20240327162014,17.56
20240327163014,0.0
20240327164014,23.17
20240327165014,43.14
20240417090014,741.6
20240417091014,891.44
20240417092014,946.02
20240417093014,1074.35
20240417094014,1151.31
20240417095014,1129.39
20240417100014,1214.92
20240417101014,1281.0
20240417102014,1306.92
20240417103014,1211.63
20240417104014,1299.38
20240417105014,1438.31
20240417110014,1446.98
20240417111014,1500.54
20240417112014,1556.17
20240417113014,1370.44
20240417114014,1502.23
20240417115014,1562.72
20240417120014,1639.23
20240417121014,1756.39
20240417122014,1569.43
20240417123014,1494.95
20240417124014,1532.92
20240417125014,1419.86
20240417130014,1046.13
20240417131014,960.05
20240417132014,986.86
20240417133014,954.72
20240417134014,745.23
20240417135014,575.53
20240417140014,526.66
20240417141014,343.28
20240417142014,326.91
20240417143014,365.2
20240417144014,286.23
20240417145014,307.24
20240417150014,197.19
20240417151014,82.89
20240417152014,55.95
20240417153014,103.53
20240417154014,66.0
20240417155014,63.66
20240417160014,69.11
20240417161014,70.84
20240417162014,40.2
20240417163014,39.68
20240417164014,78.96
20240417165014,78.01
20240517090014,730.88
20240517091014,1016.45
20240517092014,1241.59
20240517093014,1316.12
20240517094014,1153.01
20240517095014,941.14
20240517100014,1256.06
20240517101014,458.7
20240517102014,302.64
20240517103014,192.65
20240517104014,249.97
20240517105014,174.81
20240517110014,299.95
20240517111014,206.08
20240517112014,331.87
20240517113014,830.19
20240517114014,763.13
20240517115014,661.35
20240517120014,278.58
20240517121014,99.56
20240517122014,57.06
20240517123014,33.72
20240517124014,38.33
20240517125014,0.0
20240517130014,11.28
20240517131014,16.68
20240517132014,43.93
20240517133014,61.22
20240517134014,59.81
20240517135014,43.22
20240517140014,85.03
20240517141014,169.04
20240517142014,168.4
20240517143014,39.1
20240517144014,17.7
20240517145014,10.16
20240517150014,33.04
20240517151014,23.6
20240517152014,23.03
20240517153014,47.47
20240517154014,78.24
20240517155014,153.35
20240517160014,168.47
20240517161014,80.4
20240517162014,46.98
20240517163014,12.03
20240517164014,17.06
20240517165014,16.89
20240704090014,553.08
20240704091014,655.42
20240704092014,734.79
20240704093014,779.49
20240704094014,840.81
20240704095014,873.58
20240704100014,972.96
20240704101014,995.09
20240704102014,1126.7
20240704103014,1126.71
20240704104014,1158.71
20240704105014,1130.57
20240704110014,1207.78
20240704111014,1083.22
20240704112014,1260.67
20240704113014,1199.62
20240704114014,1237.57
20240704115014,1224.7
20240704120014,1273.52
20240704121014,1268.63
20240704122014,1330.68
20240704123014,1205.17
20240704124014,1286.87
20240704125014,1238.83
20240704130014,1142.15
20240704131014,1186.91
20240704132014,1113.98
20240704133014,1083.48
20240704134014,1100.13
20240704135014,1063.82
20240704140014,900.87
20240704141014,881.33
20240704142014,707.62
20240704143014,570.67
20240704144014,588.51
20240704145014,269.26
20240704150014,198.3
20240704151014,501.92
20240704152014,577.44
20240704153014,266.21
20240704154014,217.15
20240704155014,122.98
20240704160014,97.6
20240704161014,147.53
20240704162014,85.44
20240704163014,33.25
20240704164014,49.14
20240704165014,16.44
20240715090014,620.53
20240715091014,743.23
20240715092014,780.53
20240715093014,882.72
20240715094014,853.13
20240715095014,707.48
20240715100014,772.02
20240715101014,880.77
20240715102014,819.9
20240715103014,1097.94
20240715104014,828.56
20240715105014,467.02
20240715110014,906.19
20240715111014,1212.32
20240715112014,1281.27
20240715113014,1233.11
20240715114014,1249.33
20240715115014,1296.45
20240715120014,1289.01
20240715121014,1256.92
20240715122014,1241.33
20240715123014,1222.33
20240715124014,1014.46
20240715125014,625.1
20240715130014,1133.59
20240715131014,1028.66
20240715132014,510.23
20240715133014,602.72
20240715134014,607.66
20240715135014,1104.93
20240715140014,1063.18
20240715141014,663.9
20240715142014,405.31
20240715143014,509.5
20240715144014,458.97
20240715145014,195.79
20240715150014,76.35
20240715151014,269.65
20240715152014,105.09
20240715153014,70.75
20240715154014,54.94
20240715155014,25.23
20240715160014,0.0
20240715161014,35.59
20240715162014,32.43
20240715163014,61.25
20240715164014,0.0
20240715165014,0.0
20240215090015,999.83
20240215091015,887.79
20240215092015,943.22
20240215093015,1032.0
20240215094015,1005.01
20240215095015,1152.62
20240215100015,1279.84
20240215101015,1206.57
20240215102015,1375.91
20240215103015,1382.51
20240215104015,1220.16
20240215105015,1203.46
20240215110015,1367.83
20240215111015,1309.51
20240215112015,1445.53
20240215113015,1479.49
20240215114015,1166.57
20240215115015,1237.85
20240215120015,1170.76
20240215121015,1210.58
20240215122015,1094.0
20240215123015,1076.08
20240215124015,723.6
20240215125015,600.74
20240215130015,546.69
20240215131015,409.87
20240215132015,395.74
20240215133015,476.59
20240215134015,264.37
20240215135015,261.39
20240215140015,114.81
20240215141015,95.79
20240215142015,13.45
20240215143015,98.92
20240215144015,32.52
20240215145015,61.77
20240215150015,8.54
20240215151015,0.0
20240215152015,0.0
20240215153015,30.3
20240215154015,0.0
20240215155015,42.79
20240215160015,0.0
20240215161015,0.0
20240215162015,0.0
20240215163015,0.0
20240215164015,0.0
20240215165015,0.0
20240218090015,261.28
20240218091015,346.17
20240218092015,441.91
20240218093015,424.55
20240218094015,516.71
20240218095015,668.1
20240218100015,1082.07
20240218101015,1082.45
20240218102015,1316.13
20240218103015,1100.66
20240218104015,1004.6
20240218105015,904.04
20240218110015,1315.07
20240218111015,1286.62
20240218112015,1403.87
20240218113015,1299.27
20240218114015,1328.35
20240218115015,1162.17
20240218120015,980.69
20240218121015,756.54
20240218122015,747.62
20240218123015,806.75
20240218124015,723.53
20240218125015,516.31
20240218130015,131.18
20240218131015,99.48
20240218132015,134.23
20240218133015,0.0
20240218134015,0.0
20240218135015,143.57
20240218140015,19.47
20240218141015,0.0
20240218142015,49.52
20240218143015,0.0
20240218144015,0.0
20240218145015,0.0
20240218150015,0.0
20240218151015,0.0
20240218152015,0.0
20240218153015,0.0
20240218154015,0.0
20240218155015,0.0
20240218160015,0.0
20240218161015,0.0
20240218162015,0.0
20240218163015,0.0
20240218164015,0.0
20240218165015,0.0
20240314090015,0.0
20240314091015,0.0
20240314092015,0.0
20240314093015,33.48
20240314094015,0.0
20240314095015,0.0
20240314100015,0.0
20240314101015,0.0
20240314102015,0.0
20240314103015,30.53
20240314104015,0.0
20240314105015,74.68
20240314110015,0.0
20240314111015,0.0
20240314112015,0.0
20240314113015,36.24
20240314114015,0.0
20240314115015,19.56
20240314120015,0.0
20240314121015,0.0
20240314122015,13.29
20240314123015,98.85
20240314124015,0.0
20240314125015,46.87
20240314130015,0.0
20240314131015,0.0
20240314132015,0.49
20240314133015,12.16
20240314134015,0.0
20240314135015,0.0
20240314140015,0.0
20240314141015,0.0
20240314142015,83.36
20240314143015,108.59
20240314144015,144.96
20240314145015,208.5
20240314150015,49.39
20240314151015,91.38
20240314152015,172.97
20240314153015,152.89
20240314154015,120.89
20240314155015,196.72
20240314160015,147.65
20240314161015,90.04
20240314162015,95.61
20240314163015,100.92
20240314164015,70.86
20240314165015,57.31
20240317090015,1140.35
20240317091015,970.26
20240317092015,1278.71
20240317093015,1131.86
20240317094015,933.36
20240317095015,1100.94
20240317100015,1442.76
20240317101015,1517.76
20240317102015,1637.09
20240317103015,1603.54
20240317104015,1609.08
20240317105015,1530.96
20240317110015,581.87
20240317111015,912.61
20240317112015,602.37
20240317113015,922.33
20240317114015,1164.59
20240317115015,1149.55
20240317120015,817.35
20240317121015,391.81
20240317122015,603.49
20240317123015,342.47
20240317124015,260.05
20240317125015,271.51
20240317130015,228.68
20240317131015,26.11
20240317132015,39.11
20240317133015,77.56
20240317134015,2.7
20240317135015,54.75
20240317140015,42.19
20240317141015,0.0
20240317142015,0.0
20240317143015,0.0
20240317144015,0.0
20240317145015,0.0
20240317150015,0.0
20240317151015,0.0
20240317152015,0.0
20240317153015,0.0
20240317154015,0.0
20240317155015,0.0
20240317160015,0.0
20240317161015,0.0
20240317162015,0.0
20240317163015,0.0
20240317164015,0.0
20240317165015,0.0
20240412090015,1384.84
20240412091015,1376.27
20240412092015,1385.82
20240412093015,1465.7
20240412094015,1516.83
20240412095015,1450.79
20240412100015,1516.22
20240412101015,1507.02
20240412102015,1416.08
20240412103015,1527.44
20240412104015,1593.88
20240412105015,1382.6
20240412110015,1620.94
20240412111015,1471.32
20240412112015,1448.98
20240412113015,1397.56
20240412114015,1374.73
20240412115015,1121.93
20240412120015,1205.12
20240412121015,952.02
20240412122015,962.11
20240412123015,967.36
20240412124015,912.1
20240412125015,575.2
20240412130015,372.63
20240412131015,135.46
20240412132015,124.48
20240412133015,106.73
20240412134015,151.25
20240412135015,83.34
20240412140015,118.41
20240412141015,71.18
20240412142015,53.05
20240412143015,45.24
20240412144015,75.92
20240412145015,28.6
20240412150015,75.12
20240412151015,11.43
20240412152015,22.6
20240412153015,24.61
20240412154015,20.09
20240412155015,6.72
20240412160015,54.33
20240412161015,12.6
20240412162015,7.23
20240412163015,21.3
20240412164015,11.95
20240412165015,0.0
20240518090015,1172.46
20240518091015,1232.2
20240518092015,1182.29
20240518093015,1275.07
20240518094015,1235.72
20240518095015,1197.91
20240518100015,1358.11
20240518101015,1211.95
20240518102015,1217.66
20240518103015,1355.13
20240518104015,1506.02
20240518105015,1335.36
20240518110015,1251.16
20240518111015,1099.73
20240518112015,769.13
20240518113015,1167.64
20240518114015,945.47
20240518115015,1156.74
20240518120015,860.85
20240518121015,901.63
20240518122015,902.85
20240518123015,698.28
20240518124015,632.42
20240518125015,467.29
20240518130015,134.57
20240518131015,194.67
20240518132015,136.73
20240518133015,102.0
20240518134015,66.18
20240518135015,20.33
20240518140015,28.68
20240518141015,52.24
20240518142015,15.47
20240518143015,40.96
20240518144015,51.47
20240518145015,65.5
20240518150015,53.46
20240518151015,63.94
20240518152015,43.67
20240518153015,40.96
20240518154015,29.53
20240518155015,33.58
20240518160015,35.62
20240518161015,31.73
20240518162015,14.14
20240518163015,5.98
20240518164015,6.64
20240518165015,19.17
20240530090015,738.96
20240530091015,815.19
20240530092015,742.09
20240530093015,738.51
20240530094015,530.77
20240530095015,479.92
20240530100015,354.99
20240530101015,409.09
20240530102015,220.7
20240530103015,397.33
20240530104015,561.22
20240530105015,759.81
20240530110015,658.08
20240530111015,756.37
20240530112015,678.84
20240530113015,574.4
20240530114015,495.85
20240530115015,795.29
20240530120015,724.02
20240530121015,997.88
20240530122015,915.09
20240530123015,871.35
20240530124015,907.4
20240530125015,972.21
20240530130015,769.37
20240530131015,827.06
20240530132015,464.56
20240530133015,391.02
20240530134015,385.21
20240530135015,111.46
20240530140015,106.4
20240530141015,97.65
20240530142015,72.39
20240530143015,88.65
20240530144015,57.93
20240530145015,88.54
20240530150015,34.12
20240530151015,58.22
20240530152015,47.74
20240530153015,52.56
20240530154015,38.69
20240530155015,48.37
20240530160015,13.81
20240530161015,23.15
20240530162015,38.33
20240530163015,29.96
20240530164015,22.42
20240530165015,31.93
20240605090015,636.15
20240605091015,672.26
20240605092015,601.47
20240605093015,607.32
20240605094015,616.38
20240605095015,681.05
20240605100015,1187.26
20240605101015,1057.98
20240605102015,958.33
20240605103015,990.06
20240605104015,1279.43
20240605105015,1097.89
20240605110015,1480.61
20240605111015,543.6
20240605112015,291.26
20240605113015,287.1
20240605114015,413.81
20240605115015,574.13
20240605120015,240.56
20240605121015,153.79
20240605122015,143.61
20240605123015,95.83
20240605124015,129.44
20240605125015,100.51
20240605130015,41.2
20240605131015,60.92
20240605132015,39.89
20240605133015,26.49
20240605134015,45.46
20240605135015,27.49
20240605140015,23.16
20240605141015,25.1
20240605142015,16.12
20240605143015,7.48
20240605144015,33.47
20240605145015,25.18
20240605150015,23.65
20240605151015,17.89
20240605152015,25.63
20240605153015,13.38
20240605154015,33.38
20240605155015,17.32
20240605160015,7.82
20240605161015,13.31
20240605162015,21.36
20240605163015,7.73
20240605164015,22.49
20240605165015,11.81
20240704090015,1586.88
20240704091015,1670.81
20240704092015,1534.05
20240704093015,1693.27
20240704094015,1691.68
20240704095015,1704.94
20240704100015,1738.18
20240704101015,1707.32
20240704102015,1702.04
20240704103015,1762.47
20240704104015,1732.53
20240704105015,1725.35
20240704110015,1758.28
20240704111015,1719.99
20240704112015,1706.79
20240704113015,1736.09
20240704114015,1635.88
20240704115015,1653.08
20240704120015,1687.54
20240704121015,1557.47
20240704122015,1416.73
20240704123015,1207.78
20240704124015,1087.46
20240704125015,964.7
20240704130015,970.92
20240704131015,813.41
20240704132015,803.56
20240704133015,861.27
20240704134015,746.11
20240704135015,647.6
20240704140015,565.52
20240704141015,298.78
20240704142015,253.96
20240704143015,243.84
20240704144015,305.25
20240704145015,180.04
20240704150015,2.28
20240704151015,108.76
20240704152015,72.96
20240704153015,84.1
20240704154015,84.85
20240704155015,73.82
20240704160015,83.5
20240704161015,49.36
20240704162015,2.2
20240704163015,0.0
20240704164015,56.79
20240704165015,0.0
20240316090016,513.73
20240316091016,596.56
20240316092016,494.36
20240316093016,584.7
20240316094016,725.33
20240316095016,609.93
20240316100016,592.98
20240316101016,510.33
20240316102016,499.5
20240316103016,676.63
20240316104016,690.5
20240316105016,657.06
20240316110016,640.92
20240316111016,561.92
20240316112016,574.13
20240316113016,581.63
20240316114016,364.6
20240316115016,502.5
20240316120016,748.82
20240316121016,884.05
20240316122016,1063.25
20240316123016,878.36
20240316124016,603.18
20240316125016,664.29
20240316130016,528.71
20240316131016,514.86
20240316132016,724.56
20240316133016,600.86
20240316134016,215.63
20240316135016,226.16
20240316140016,122.22
20240316141016,100.64
20240316142016,140.24
20240316143016,99.86
20240316144016,5.89
20240316145016,44.11
20240316150016,5.43
20240316151016,72.94
20240316152016,19.14
20240316153016,62.07
20240316154016,0.0
20240316155016,15.0
20240316160016,0.0
20240316161016,29.51
20240316162016,0.0
20240316163016,0.0
20240316164016,0.0
20240316165016,20.6
20240322090016,187.58
20240322091016,358.68
20240322092016,293.97
20240322093016,438.62
20240322094016,500.42
20240322095016,575.84
20240322100016,702.33
20240322101016,813.66
20240322102016,847.73
20240322103016,949.94
20240322104016,930.44
20240322105016,791.51
20240322110016,692.39
20240322111016,752.44
20240322112016,660.21
20240322113016,582.44
20240322114016,480.63
20240322115016,745.18
20240322120016,337.73
20240322121016,406.42
20240322122016,466.45
20240322123016,388.01
20240322124016,229.93
