序號,答案
20240426133012,25.36
20240426134012,9.0
20240426135012,14.4
20240426140012,15.94
20240426141012,16.91
20240426142012,27.45
20240426143012,0.87
20240426144012,51.56
20240426145012,22.68
20240426150012,18.56
20240426151012,39.99
20240426152012,7.31
20240426153012,0.0
20240426154012,23.59
20240426155012,0.0
20240426160012,7.32
20240426161012,0.0
20240426162012,0.0
20240426163012,4.86
20240426164012,3.63
20240426165012,2.54
20240521090012,28.43
20240521091012,3.39
20240521092012,1.63
20240521093012,5.19
20240521094012,7.94
20240521095012,10.36
20240521100012,0.0
20240521101012,0.0
20240521102012,123.87
20240521103012,182.68
20240521104012,279.5
20240521105012,371.7
20240521110012,145.5
20240521111012,0.0
20240521112012,190.9
20240521113012,249.53
20240521114012,0.0
20240521115012,39.52
20240521120012,0.0
20240521121012,104.56
20240521122012,0.0
20240521123012,140.74
20240521124012,295.42
20240521125012,209.8
20240521130012,207.75
20240521131012,214.88
20240521132012,106.41
20240521133012,83.36
20240521134012,115.73
20240521135012,86.7
20240521140012,50.76
20240521141012,42.0
20240521142012,22.24
20240521143012,47.16
20240521144012,107.6
20240521145012,77.23
20240521150012,34.86
20240521151012,22.52
20240521152012,36.42
20240521153012,32.1
20240521154012,49.25
20240521155012,41.1
20240521160012,12.93
20240521161012,0.0
20240521162012,0.0
20240521163012,0.0
20240521164012,20.51
20240521165012,0.0
20240619090012,0.0
20240619091012,170.13
20240619092012,295.21
20240619093012,268.72
20240619094012,170.26
20240619095012,363.97
20240619100012,132.95
20240619101012,103.47
20240619102012,295.36
20240619103012,164.05
20240619104012,0.0
20240619105012,191.71
20240619110012,67.45
20240619111012,0.0
20240619112012,6.83
20240619113012,210.69
20240619114012,698.73
20240619115012,980.46
20240619120012,1172.91
20240619121012,1247.61
20240619122012,1253.04
20240619123012,1220.33
20240619124012,1047.88
20240619125012,1451.54
20240619130012,1520.84
20240619131012,956.73
20240619132012,1183.86
20240619133012,978.09
20240619134012,996.91
20240619135012,1246.01
20240619140012,887.69
20240619141012,507.43
20240619142012,497.04
20240619143012,424.67
20240619144012,435.22
20240619145012,343.17
20240619150012,147.59
20240619151012,28.29
20240619152012,78.14
20240619153012,0.52
20240619154012,3.2
20240619155012,2.98
20240619160012,0.0
20240619161012,0.0
20240619162012,0.0
20240619163012,0.0
20240619164012,1.47
20240619165012,0.0
20240621090012,0.0
20240621091012,0.0
20240621092012,0.0
20240621093012,0.0
20240621094012,0.0
20240621095012,0.0
20240621100012,0.0
20240621101012,0.0
20240621102012,100.47
20240621103012,0.0
20240621104012,130.31
20240621105012,88.17
20240621110012,278.79
20240621111012,327.91
20240621112012,380.96
20240621113012,416.96
20240621114012,988.21
20240621115012,1096.88
20240621120012,1309.36
20240621121012,1129.14
20240621122012,794.17
20240621123012,1176.77
20240621124012,1268.84
20240621125012,1266.65
20240621130012,1119.03
20240621131012,1147.29
20240621132012,1259.79
20240621133012,1248.56
20240621134012,1377.91
20240621135012,947.72
20240621140012,1339.57
20240621141012,1272.36
20240621142012,1156.11
20240621143012,737.88
20240621144012,690.19
20240621145012,587.16
20240621150012,178.41
20240621151012,171.27
20240621152012,132.11
20240621153012,96.97
20240621154012,27.9
20240621155012,59.82
20240621160012,13.57
20240621161012,0.0
20240621162012,0.0
20240621163012,5.4
20240621164012,0.0
20240621165012,0.0
20240705090012,0.0
20240705091012,0.0
20240705092012,0.0
20240705093012,0.0
20240705094012,0.0
20240705095012,11.42
20240705100012,0.0
20240705101012,0.0
20240705102012,99.73
20240705103012,35.41
20240705104012,150.84
20240705105012,0.0
20240705110012,0.0
20240705111012,0.0
20240705112012,0.0
20240705113012,166.93
20240705114012,1199.68
20240705115012,1413.84
20240705120012,1603.03
20240705121012,1420.35
20240705122012,1392.16
20240705123012,1492.0
20240705124012,1409.21
20240705125012,1494.48
20240705130012,1599.33
20240705131012,1639.72
20240705132012,1562.27
20240705133012,1635.66
20240705134012,1620.39
20240705135012,1615.8
20240705140012,1356.21
20240705141012,1324.39
20240705142012,1355.99
20240705143012,1128.52
20240705144012,1231.72
20240705145012,818.08
20240705150012,793.12
20240705151012,1054.9
20240705152012,886.25
20240705153012,796.55
20240705154012,522.26
20240705155012,311.45
20240705160012,219.27
20240705161012,13.17
20240705162012,31.35
20240705163012,23.16
20240705164012,9.89
20240705165012,5.18
20240713090012,118.9
20240713091012,10.44
20240713092012,61.88
20240713093012,0.0
20240713094012,14.45
20240713095012,0.0
20240713100012,55.16
20240713101012,0.0
20240713102012,0.0
20240713103012,63.86
20240713104012,74.6
20240713105012,156.63
20240713110012,143.86
20240713111012,144.81
20240713112012,204.13
20240713113012,195.88
20240713114012,1116.43
20240713115012,1355.96
20240713120012,1510.54
20240713121012,1535.37
20240713122012,1513.39
20240713123012,1530.48
20240713124012,1551.02
20240713125012,1508.4
20240713130012,1644.45
20240713131012,1520.75
20240713132012,1478.82
20240713133012,1212.12
20240713134012,870.79
20240713135012,1172.96
20240713140012,805.38
20240713141012,474.74
20240713142012,627.87
20240713143012,453.8
20240713144012,242.16
20240713145012,149.11
20240713150012,272.45
20240713151012,185.89
20240713152012,94.22
20240713153012,249.78
20240713154012,110.98
20240713155012,170.92
20240713160012,107.54
20240713161012,42.94
20240713162012,10.28
20240713163012,0.52
20240713164012,0.0
20240713165012,14.29
20240214090013,433.04
20240214091013,530.3
20240214092013,620.46
20240214093013,830.31
20240214094013,974.95
20240214095013,1041.28
20240214100013,942.51
20240214101013,1022.45
20240214102013,1018.98
20240214103013,1144.72
20240214104013,1314.49
20240214105013,1317.95
20240214110013,1603.65
20240214111013,1789.78
20240214112013,1717.67
20240214113013,1742.52
20240214114013,1911.09
20240214115013,1620.73
20240214120013,1500.67
20240214121013,1783.7
20240214122013,1805.15
20240214123013,1848.92
20240214124013,1682.72
20240214125013,1597.87
20240214130013,1380.08
20240214131013,1703.06
20240214132013,1447.97
20240214133013,1383.13
20240214134013,1335.2
20240214135013,1027.84
20240214140013,1254.31
20240214141013,1200.32
20240214142013,1108.63
20240214143013,1151.06
20240214144013,1063.37
20240214145013,645.97
20240214150013,550.22
20240214151013,477.79
20240214152013,323.29
20240214153013,396.45
20240214154013,218.88
20240214155013,196.94
20240214160013,80.76
20240214161013,67.89
20240214162013,0.0
20240214163013,65.41
20240214164013,1.75
20240214165013,0.0
20240221090013,702.4
20240221091013,821.1
20240221092013,898.43
20240221093013,966.52
20240221094013,1030.27
20240221095013,1150.99
20240221100013,1205.81
20240221101013,1351.33
20240221102013,1452.24
20240221103013,1580.08
20240221104013,1515.92
20240221105013,1713.66
20240221110013,1740.06
20240221111013,1897.84
20240221112013,1939.88
20240221113013,1870.53
20240221114013,1874.36
20240221115013,1938.26
20240221120013,1926.39
20240221121013,1941.08
20240221122013,2037.07
20240221123013,2060.34
20240221124013,1897.82
20240221125013,1918.97
20240221130013,1335.37
20240221131013,1189.2
20240221132013,857.12
20240221133013,937.6
20240221134013,1064.68
20240221135013,880.76
20240221140013,610.24
20240221141013,1001.71
20240221142013,878.74
20240221143013,422.55
20240221144013,140.4
20240221145013,420.15
20240221150013,143.18
20240221151013,199.96
20240221152013,104.13
20240221153013,47.68
20240221154013,63.98
20240221155013,100.49
20240221160013,28.99
20240221161013,29.18
20240221162013,0.41
20240221163013,13.77
20240221164013,0.0
20240221165013,15.19
20240314090013,24.44
20240314091013,17.59
20240314092013,5.84
20240314093013,14.98
20240314094013,23.49
20240314095013,8.1
20240314100013,38.85
20240314101013,25.51
20240314102013,19.64
20240314103013,31.1
20240314104013,46.48
20240314105013,62.13
20240314110013,142.13
20240314111013,129.87
20240314112013,46.6
20240314113013,48.68
20240314114013,47.58
20240314115013,53.9
20240314120013,51.65
20240314121013,47.86
20240314122013,34.88
20240314123013,23.09
20240314124013,18.02
20240314125013,36.06
20240314130013,29.82
20240314131013,41.42
20240314132013,52.34
20240314133013,66.3
20240314134013,99.48
20240314135013,93.72
20240314140013,258.11
20240314141013,251.48
20240314142013,147.19
20240314143013,167.44
20240314144013,545.44
20240314145013,1087.49
20240314150013,553.22
20240314151013,409.93
20240314152013,324.47
20240314153013,414.49
20240314154013,254.61
20240314155013,88.93
20240314160013,0.0
20240314161013,0.0
20240314162013,0.0
20240314163013,5.45
20240314164013,0.0
20240314165013,0.0
20240316090013,455.2
20240316091013,486.04
20240316092013,593.13
20240316093013,627.78
20240316094013,331.83
20240316095013,467.78
20240316100013,830.55
20240316101013,901.96
20240316102013,888.45
20240316103013,1067.56
20240316104013,1107.93
20240316105013,1171.86
20240316110013,975.33
20240316111013,824.33
20240316112013,782.62
20240316113013,1250.55
20240316114013,1336.2
20240316115013,1379.0
20240316120013,1512.86
20240316121013,1438.78
20240316122013,1486.42
20240316123013,1509.27
20240316124013,1273.43
20240316125013,1020.17
20240316130013,660.63
20240316131013,1170.18
20240316132013,1157.03
20240316133013,1092.09
20240316134013,716.02
20240316135013,359.65
20240316140013,322.02
20240316141013,376.23
20240316142013,208.1
20240316143013,199.29
20240316144013,98.47
20240316145013,145.81
20240316150013,100.79
20240316151013,111.72
20240316152013,46.28
20240316153013,58.76
20240316154013,49.83
20240316155013,63.58
20240316160013,27.56
20240316161013,31.5
20240316162013,16.84
20240316163013,0.0
20240316164013,0.0
20240316165013,14.21
20240328090013,563.48
20240328091013,630.65
20240328092013,880.11
20240328093013,916.35
20240328094013,993.1
20240328095013,1115.24
20240328100013,1334.6
20240328101013,1288.62
20240328102013,1231.74
20240328103013,1314.71
20240328104013,1362.78
20240328105013,1421.23
20240328110013,1597.72
20240328111013,1558.31
20240328112013,1665.58
20240328113013,1247.48
20240328114013,1641.51
20240328115013,1616.73
20240328120013,1676.05
20240328121013,1432.89
20240328122013,1163.96
20240328123013,977.43
20240328124013,1266.44
20240328125013,1405.13
20240328130013,1685.16
20240328131013,659.37
20240328132013,317.73
20240328133013,225.57
20240328134013,517.97
20240328135013,97.59
20240328140013,150.53
20240328141013,162.64
20240328142013,136.28
20240328143013,106.27
20240328144013,81.39
20240328145013,56.92
20240328150013,123.76
20240328151013,158.25
20240328152013,124.26
20240328153013,97.36
20240328154013,88.78
20240328155013,94.39
20240328160013,105.68
20240328161013,60.85
20240328162013,21.31
20240328163013,42.92
20240328164013,0.0
20240328165013,0.0
20240412090013,368.42
20240412091013,427.68
20240412092013,556.57
20240412093013,687.72
20240412094013,748.13
20240412095013,792.88
20240412100013,878.12
20240412101013,792.62
20240412102013,1028.7
20240412103013,1152.6
20240412104013,1190.51
20240412105013,1260.08
20240412110013,1388.68
20240412111013,1220.77
20240412112013,1386.38
20240412113013,1467.42
20240412114013,1387.06
20240412115013,1421.79
20240412120013,1375.55
20240412121013,1468.62
20240412122013,1561.75
20240412123013,1495.3
20240412124013,1241.84
20240412125013,1022.44
20240412130013,351.38
20240412131013,358.79
20240412132013,478.78
20240412133013,666.35
20240412134013,821.65
20240412135013,563.68
20240412140013,174.33
20240412141013,171.48
20240412142013,180.1
20240412143013,137.79
20240412144013,149.68
20240412145013,151.91
20240412150013,83.09
20240412151013,85.32
20240412152013,95.26
20240412153013,32.93
20240412154013,19.78
20240412155013,49.09
20240412160013,44.4
20240412161013,35.84
20240412162013,61.69
20240412163013,6.31
20240412164013,23.58
20240412165013,22.06
20240619090013,226.76
20240619091013,414.48
20240619092013,632.89
20240619093013,545.86
20240619094013,565.02
20240619095013,759.29
20240619100013,811.61
20240619101013,798.12
20240619102013,948.2
20240619103013,905.08
20240619104013,792.91
20240619105013,1046.43
20240619110013,977.52
20240619111013,832.83
20240619112013,816.51
20240619113013,997.41
20240619114013,1255.87
20240619115013,1174.95
20240619120013,1191.62
20240619121013,1087.19
20240619122013,1240.86
20240619123013,1006.68
20240619124013,501.16
20240619125013,935.86
20240619130013,1115.18
20240619131013,321.91
20240619132013,716.83
20240619133013,274.58
20240619134013,396.14
20240619135013,717.7
20240619140013,448.63
20240619141013,0.0
20240619142013,0.0
20240619143013,0.0
20240619144013,0.0
20240619145013,0.0
20240619150013,0.0
20240619151013,0.0
20240619152013,0.0
20240619153013,0.0
20240619154013,0.0
20240619155013,0.0
20240619160013,0.0
20240619161013,0.0
20240619162013,0.0
20240619163013,2.9
20240619164013,0.3
20240619165013,0.0
20240225090014,12.21
20240225091014,14.99
20240225092014,8.32
20240225093014,14.52
20240225094014,5.71
20240225095014,12.12
20240225100014,18.01
20240225101014,31.31
20240225102014,29.91
20240225103014,36.34
20240225104014,23.35
20240225105014,39.32
20240225110014,48.04
20240225111014,60.93
20240225112014,73.79
20240225113014,40.82
20240225114014,95.5
20240225115014,81.73
20240225120014,141.18
20240225121014,102.26
20240225122014,105.53
20240225123014,73.87
20240225124014,88.41
20240225125014,94.73
20240225130014,62.29
20240225131014,46.71
20240225132014,56.71
20240225133014,48.48
20240225134014,41.51
20240225135014,26.34
20240225140014,19.59
20240225141014,11.25
20240225142014,20.23
20240225143014,19.54
20240225144014,12.67
20240225145014,10.41
20240225150014,11.17
20240225151014,12.19
20240225152014,12.86
20240225153014,13.24
20240225154014,5.86
20240225155014,10.27
20240225160014,10.7
20240225161014,13.3
20240225162014,12.53
20240225163014,9.93
20240225164014,4.43
20240225165014,5.4
20240227090014,101.14
20240227091014,77.42
20240227092014,56.34
20240227093014,91.72
20240227094014,108.05
20240227095014,113.52
20240227100014,116.87
20240227101014,98.24
20240227102014,69.41
20240227103014,61.77
20240227104014,39.75
20240227105014,61.27
20240227110014,50.67
20240227111014,32.74
20240227112014,47.19
20240227113014,40.38
20240227114014,28.25
20240227115014,25.56
20240227120014,38.2
20240227121014,25.63
20240227122014,35.86
20240227123014,46.02
20240227124014,40.54
20240227125014,51.52
20240227130014,48.41
20240227131014,81.41
20240227132014,55.17
20240227133014,53.49
20240227134014,46.96
20240227135014,39.72
20240227140014,44.71
20240227141014,35.8
20240227142014,22.99
20240227143014,13.29
20240227144014,19.65
20240227145014,8.48
20240227150014,16.15
20240227151014,14.05
20240227152014,21.17
20240227153014,17.06
20240227154014,0.0
20240227155014,3.86
20240227160014,20.11
20240227161014,0.0
20240227162014,0.0
20240227163014,1.42
20240227164014,0.0
20240227165014,0.0
20240327090014,130.21
20240327091014,128.71
20240327092014,127.58
20240327093014,143.87
20240327094014,265.55
20240327095014,416.38
20240327100014,518.41
20240327101014,682.68
20240327102014,750.0
20240327103014,674.94
20240327104014,1017.01
20240327105014,1017.98
20240327110014,802.26
20240327111014,807.72
20240327112014,537.62
20240327113014,443.73
20240327114014,331.9
20240327115014,301.75
20240327120014,219.31
20240327121014,272.73
20240327122014,272.72
20240327123014,226.74
20240327124014,211.54
20240327125014,164.42
20240327130014,149.01
20240327131014,81.56
20240327132014,80.49
20240327133014,50.65
20240327134014,26.45
20240327135014,19.34
20240327140014,31.95
20240327141014,21.94
20240327142014,24.54
20240327143014,26.45
20240327144014,31.26
20240327145014,16.55
20240327150014,21.81
20240327151014,15.15
20240327152014,28.54
20240327153014,16.63
20240327154014,7.61
20240327155014,1.43
20240327160014,32.32
20240327161014,28.96
20240327162014,2.34
20240327163014,15.55
20240327164014,16.26
20240327165014,8.49
20240417090014,759.43
20240417091014,886.48
20240417092014,955.62
20240417093014,1068.07
20240417094014,1147.75
20240417095014,1190.58
20240417100014,1185.81
20240417101014,1243.14
20240417102014,1184.45
20240417103014,1242.03
20240417104014,1230.93
20240417105014,1497.61
20240417110014,1629.39
20240417111014,1669.84
20240417112014,1646.24
20240417113014,1694.79
20240417114014,1620.82
20240417115014,1606.59
20240417120014,1678.81
20240417121014,1584.04
20240417122014,1467.15
20240417123014,1803.99
20240417124014,1380.13
20240417125014,1431.47
20240417130014,1234.42
20240417131014,1172.84
20240417132014,1072.92
20240417133014,1187.81
20240417134014,918.23
20240417135014,872.38
20240417140014,619.93
20240417141014,417.28
20240417142014,292.79
20240417143014,463.8
20240417144014,283.99
20240417145014,286.29
20240417150014,162.38
20240417151014,35.75
20240417152014,63.97
20240417153014,95.61
20240417154014,42.74
20240417155014,67.26
20240417160014,72.04
20240417161014,48.55
20240417162014,8.9
20240417163014,29.2
20240417164014,25.38
20240417165014,39.84
20240517090014,732.04
20240517091014,1020.26
20240517092014,1174.31
20240517093014,1383.73
20240517094014,1078.19
20240517095014,973.79
20240517100014,1291.19
20240517101014,456.48
20240517102014,402.92
20240517103014,234.03
20240517104014,316.0
20240517105014,201.52
20240517110014,293.09
20240517111014,293.59
20240517112014,304.87
20240517113014,876.99
20240517114014,691.95
20240517115014,631.02
20240517120014,228.6
20240517121014,125.06
20240517122014,86.88
20240517123014,101.59
20240517124014,39.47
20240517125014,26.12
20240517130014,0.0
20240517131014,14.69
20240517132014,26.46
20240517133014,77.05
20240517134014,62.15
20240517135014,54.28
20240517140014,81.4
20240517141014,182.05
20240517142014,165.45
20240517143014,46.32
20240517144014,21.12
20240517145014,2.01
20240517150014,22.14
20240517151014,42.57
20240517152014,32.29
20240517153014,73.52
20240517154014,75.99
20240517155014,134.09
20240517160014,162.23
20240517161014,84.42
20240517162014,45.66
20240517163014,27.04
20240517164014,14.64
20240517165014,0.0
20240704090014,617.85
20240704091014,675.06
20240704092014,732.3
20240704093014,738.1
20240704094014,836.94
20240704095014,913.06
20240704100014,1002.0
20240704101014,1029.86
20240704102014,1140.25
20240704103014,1101.92
20240704104014,1115.2
20240704105014,1140.55
20240704110014,1201.19
20240704111014,1188.59
20240704112014,1209.69
20240704113014,1228.91
20240704114014,1276.21
20240704115014,1256.0
20240704120014,1256.37
20240704121014,1306.58
20240704122014,1249.32
20240704123014,1253.36
20240704124014,1267.67
20240704125014,1217.19
20240704130014,1119.93
20240704131014,1138.39
20240704132014,1081.31
20240704133014,1050.91
20240704134014,1102.32
20240704135014,1103.33
20240704140014,769.67
20240704141014,762.35
20240704142014,738.09
20240704143014,524.61
20240704144014,578.26
20240704145014,263.84
20240704150014,210.76
20240704151014,466.09
20240704152014,472.04
20240704153014,258.15
20240704154014,138.73
20240704155014,91.31
20240704160014,64.62
20240704161014,77.79
20240704162014,96.45
20240704163014,17.75
20240704164014,39.36
20240704165014,42.25
20240715090014,647.52
20240715091014,762.43
20240715092014,851.78
20240715093014,901.78
20240715094014,883.74
20240715095014,791.44
20240715100014,758.51
20240715101014,839.06
20240715102014,789.06
20240715103014,1086.71
20240715104014,834.81
20240715105014,549.92
20240715110014,851.65
20240715111014,1307.35
20240715112014,1241.7
20240715113014,1186.01
20240715114014,1211.38
20240715115014,1273.59
20240715120014,1356.56
20240715121014,1254.24
20240715122014,1284.59
20240715123014,1122.33
20240715124014,960.57
20240715125014,635.79
20240715130014,1149.76
20240715131014,1060.49
20240715132014,550.23
20240715133014,540.54
20240715134014,504.43
20240715135014,1065.45
20240715140014,1000.15
20240715141014,780.5
20240715142014,569.68
20240715143014,684.43
20240715144014,594.94
20240715145014,413.23
20240715150014,118.4
20240715151014,210.26
20240715152014,75.37
20240715153014,69.77
20240715154014,34.57
20240715155014,0.0
20240715160014,0.0
20240715161014,31.1
20240715162014,5.82
20240715163014,0.0
20240715164014,27.9
20240715165014,6.19
20240215090015,195.04
20240215091015,302.5
20240215092015,206.13
20240215093015,541.02
20240215094015,877.5
20240215095015,1363.94
20240215100015,1646.32
20240215101015,1595.11
20240215102015,1577.25
20240215103015,1739.1
20240215104015,1805.58
20240215105015,1886.95
20240215110015,1282.06
20240215111015,1304.7
20240215112015,1501.16
20240215113015,1378.41
20240215114015,1489.02
20240215115015,1145.76
20240215120015,375.71
20240215121015,533.1
20240215122015,466.2
20240215123015,496.95
20240215124015,385.36
20240215125015,372.84
20240215130015,0.0
20240215131015,285.65
20240215132015,206.77
20240215133015,309.48
20240215134015,440.71
20240215135015,378.52
20240215140015,267.69
20240215141015,280.78
20240215142015,0.0
20240215143015,16.65
20240215144015,0.0
20240215145015,0.0
20240215150015,0.0
20240215151015,0.0
20240215152015,0.0
20240215153015,0.0
20240215154015,0.0
20240215155015,42.38
20240215160015,2.19
20240215161015,49.85
20240215162015,0.0
20240215163015,4.48
20240215164015,0.0
20240215165015,0.0
20240218090015,113.48
20240218091015,324.72
20240218092015,273.74
20240218093015,198.26
20240218094015,343.66
20240218095015,670.95
20240218100015,1426.43
20240218101015,1495.84
20240218102015,1529.27
20240218103015,1387.0
20240218104015,1396.57
20240218105015,1656.36
20240218110015,1515.89
20240218111015,1557.11
20240218112015,1539.62
20240218113015,1458.1
20240218114015,1433.04
20240218115015,1144.97
20240218120015,870.97
20240218121015,638.77
20240218122015,610.76
20240218123015,543.39
20240218124015,558.16
20240218125015,456.1
20240218130015,27.11
20240218131015,128.59
20240218132015,0.0
20240218133015,130.76
20240218134015,88.02
20240218135015,103.19
20240218140015,10.91
20240218141015,20.88
20240218142015,40.28
20240218143015,108.08
20240218144015,60.08
20240218145015,85.61
20240218150015,58.4
20240218151015,24.91
20240218152015,18.39
20240218153015,12.28
20240218154015,13.21
20240218155015,0.0
20240218160015,38.87
20240218161015,25.94
20240218162015,7.81
20240218163015,0.0
20240218164015,2.63
20240218165015,0.0
20240314090015,0.0
20240314091015,0.0
20240314092015,21.4
20240314093015,0.0
20240314094015,0.0
20240314095015,0.0
20240314100015,0.0
20240314101015,9.76
20240314102015,0.0
20240314103015,0.0
20240314104015,0.0
20240314105015,20.64
20240314110015,53.75
20240314111015,46.1
20240314112015,22.03
20240314113015,15.3
20240314114015,11.94
20240314115015,27.74
20240314120015,54.97
20240314121015,42.86
20240314122015,33.35
20240314123015,14.53
20240314124015,17.96
20240314125015,39.28
20240314130015,4.65
20240314131015,17.39
20240314132015,22.39
20240314133015,32.04
20240314134015,22.78
20240314135015,61.13
20240314140015,114.95
20240314141015,90.44
20240314142015,50.2
20240314143015,62.84
20240314144015,173.65
20240314145015,312.72
20240314150015,138.47
20240314151015,0.0
20240314152015,26.5
20240314153015,48.0
20240314154015,22.32
20240314155015,34.05
20240314160015,0.0
20240314161015,0.0
20240314162015,0.0
20240314163015,0.0
20240314164015,0.0
20240314165015,0.0
20240317090015,1134.86
20240317091015,1015.04
20240317092015,1198.36
20240317093015,1249.64
20240317094015,1244.14
20240317095015,1592.4
20240317100015,1442.76
20240317101015,1517.76
20240317102015,1637.09
20240317103015,1603.54
20240317104015,1609.08
20240317105015,1530.96
20240317110015,581.87
20240317111015,912.61
20240317112015,602.37
20240317113015,922.33
20240317114015,1164.59
20240317115015,1149.55
20240317120015,817.35
20240317121015,391.81
20240317122015,603.49
20240317123015,342.47
20240317124015,260.05
20240317125015,271.51
20240317130015,290.47
20240317131015,375.86
20240317132015,286.41
20240317133015,140.67
20240317134015,108.07
20240317135015,78.66
20240317140015,29.35
20240317141015,67.61
20240317142015,42.09
20240317143015,52.09
20240317144015,22.22
20240317145015,20.05
20240317150015,5.44
20240317151015,0.0
20240317152015,9.03
20240317153015,16.73
20240317154015,0.0
20240317155015,0.0
20240317160015,0.0
20240317161015,0.0
20240317162015,6.89
20240317163015,8.44
20240317164015,0.0
20240317165015,0.0
20240412090015,1128.24
20240412091015,1259.74
20240412092015,1288.24
20240412093015,1381.0
20240412094015,1459.46
20240412095015,1532.9
20240412100015,1442.84
20240412101015,1523.66
20240412102015,1449.7
20240412103015,1602.13
20240412104015,1617.91
20240412105015,1478.43
20240412110015,1651.56
20240412111015,1499.56
20240412112015,1416.51
20240412113015,1406.42
20240412114015,1260.04
20240412115015,1171.32
20240412120015,1323.46
20240412121015,1195.45
20240412122015,920.02
20240412123015,782.57
20240412124015,721.39
20240412125015,566.76
20240412130015,365.37
20240412131015,187.78
20240412132015,58.34
20240412133015,118.38
20240412134015,142.06
20240412135015,110.22
20240412140015,62.75
20240412141015,142.58
20240412142015,63.76
20240412143015,72.26
20240412144015,50.01
20240412145015,32.05
20240412150015,33.67
20240412151015,52.26
20240412152015,35.11
20240412153015,40.12
20240412154015,46.57
20240412155015,0.0
20240412160015,5.57
20240412161015,21.41
20240412162015,18.3
20240412163015,4.4
20240412164015,31.59
20240412165015,0.0
20240518090015,1457.23
20240518091015,1208.91
20240518092015,1168.79
20240518093015,1232.08
20240518094015,1320.04
20240518095015,1377.73
20240518100015,1252.52
20240518101015,1256.53
20240518102015,1462.0
20240518103015,1507.7
20240518104015,1229.19
20240518105015,1558.36
20240518110015,1405.36
20240518111015,1148.95
20240518112015,738.68
20240518113015,1172.53
20240518114015,873.56
20240518115015,1087.46
20240518120015,1085.71
20240518121015,1019.15
20240518122015,870.4
20240518123015,597.83
20240518124015,497.58
20240518125015,450.28
20240518130015,88.39
20240518131015,137.28
20240518132015,152.98
20240518133015,65.83
20240518134015,51.6
20240518135015,44.95
20240518140015,25.75
20240518141015,34.97
20240518142015,21.68
20240518143015,43.16
20240518144015,43.43
20240518145015,29.36
20240518150015,46.16
20240518151015,38.43
20240518152015,50.89
20240518153015,24.52
20240518154015,31.58
20240518155015,21.4
20240518160015,36.47
20240518161015,39.38
20240518162015,40.24
20240518163015,11.87
20240518164015,6.61
20240518165015,0.27
20240530090015,660.82
20240530091015,504.44
20240530092015,330.33
20240530093015,295.33
20240530094015,321.65
20240530095015,304.82
20240530100015,457.01
20240530101015,461.11
20240530102015,238.2
20240530103015,284.22
20240530104015,368.77
20240530105015,610.12
20240530110015,753.32
20240530111015,870.13
20240530112015,877.95
20240530113015,916.0
20240530114015,567.52
20240530115015,892.27
20240530120015,843.23
20240530121015,819.68
20240530122015,870.01
20240530123015,971.72
20240530124015,1028.19
20240530125015,887.89
20240530130015,568.07
20240530131015,404.86
20240530132015,212.78
20240530133015,284.9
20240530134015,306.22
20240530135015,89.72
20240530140015,144.49
20240530141015,155.03
20240530142015,115.93
20240530143015,37.34
20240530144015,18.23
20240530145015,46.06
20240530150015,23.03
20240530151015,46.91
20240530152015,52.67
20240530153015,12.51
20240530154015,13.43
20240530155015,12.67
20240530160015,10.14
20240530161015,5.45
20240530162015,19.1
20240530163015,21.53
20240530164015,1.65
20240530165015,23.3
20240605090015,385.87
20240605091015,403.14
20240605092015,365.11
20240605093015,387.8
20240605094015,480.36
20240605095015,687.78
20240605100015,1390.86
20240605101015,1391.78
20240605102015,1051.34
20240605103015,1016.02
20240605104015,1078.41
20240605105015,1002.36
20240605110015,1490.03
20240605111015,783.1
20240605112015,332.25
20240605113015,360.58
20240605114015,436.36
20240605115015,633.09
20240605120015,203.78
20240605121015,171.94
20240605122015,187.53
20240605123015,152.83
20240605124015,174.99
20240605125015,137.77
20240605130015,70.98
20240605131015,80.38
20240605132015,41.01
20240605133015,58.33
20240605134015,49.59
20240605135015,15.33
20240605140015,16.04
20240605141015,41.6
20240605142015,22.55
20240605143015,10.46
20240605144015,6.79
20240605145015,18.83
20240605150015,12.5
20240605151015,38.25
20240605152015,21.43
20240605153015,2.15
20240605154015,0.0
20240605155015,1.29
20240605160015,1.41
20240605161015,25.98
20240605162015,3.81
20240605163015,6.84
20240605164015,0.0
20240605165015,29.84
20240704090015,1581.81
20240704091015,1684.52
20240704092015,1607.1
20240704093015,1711.2
20240704094015,1730.15
20240704095015,1743.95
20240704100015,1705.3
20240704101015,1801.26
20240704102015,1742.59
20240704103015,1749.35
20240704104015,1696.02
20240704105015,1768.9
20240704110015,1765.87
20240704111015,1823.26
20240704112015,1744.03
20240704113015,1793.89
20240704114015,1647.36
20240704115015,1630.62
20240704120015,1698.57
20240704121015,1613.45
20240704122015,1408.48
20240704123015,986.49
20240704124015,1028.5
20240704125015,836.84
20240704130015,899.49
20240704131015,767.11
20240704132015,723.96
20240704133015,726.45
20240704134015,723.94
20240704135015,440.41
20240704140015,407.97
20240704141015,185.87
20240704142015,198.77
20240704143015,111.49
20240704144015,146.89
20240704145015,85.4
20240704150015,68.76
20240704151015,109.14
20240704152015,80.59
20240704153015,57.2
20240704154015,77.53
20240704155015,96.18
20240704160015,33.93
20240704161015,35.21
20240704162015,65.19
20240704163015,93.44
20240704164015,8.91
